timestamp,open,high,low,close,volume
2025-08-21T22:31:00,0.21854,0.21858,0.21826,0.21827,5154708.0
2025-08-21T22:32:00,0.21827,0.21854,0.21825,0.21853,4365213.0
2025-08-21T22:33:00,0.21854,0.21856,0.21824,0.21829,5831763.0
2025-08-21T22:34:00,0.21829,0.21841,0.21823,0.21827,2776029.0
2025-08-21T22:35:00,0.21829,0.21844,0.21828,0.21837,1253396.0
2025-08-21T22:36:00,0.21838,0.21869,0.21833,0.21857,3014112.0
2025-08-21T22:37:00,0.21856,0.21862,0.21831,0.21831,1766400.0
2025-08-21T22:38:00,0.21831,0.21831,0.21818,0.21819,1109468.0
2025-08-21T22:39:00,0.21818,0.21847,0.21812,0.21844,1920171.0
2025-08-21T22:40:00,0.21843,0.21857,0.2183,0.2183,1987173.0
2025-08-21T22:41:00,0.21829,0.21832,0.21816,0.21831,2045728.0
2025-08-21T22:42:00,0.21831,0.21841,0.21824,0.2184,1158210.0
2025-08-21T22:43:00,0.21839,0.2184,0.21825,0.21826,841692.0
2025-08-21T22:44:00,0.21825,0.21831,0.21819,0.21829,1130264.0
2025-08-21T22:45:00,0.21828,0.21828,0.21802,0.21802,2452555.0
2025-08-21T22:46:00,0.21801,0.21802,0.21786,0.21795,3958615.0
2025-08-21T22:47:00,0.21796,0.21813,0.2179,0.21813,2611856.0
2025-08-21T22:48:00,0.21812,0.21835,0.21812,0.21834,1682453.0
2025-08-21T22:49:00,0.21835,0.21859,0.21825,0.21855,1820322.0
2025-08-21T22:50:00,0.21854,0.21874,0.21852,0.21866,1284153.0
2025-08-21T22:51:00,0.21865,0.21879,0.21856,0.21875,2810281.0
2025-08-21T22:52:00,0.21876,0.21879,0.21855,0.21857,1778788.0
2025-08-21T22:53:00,0.21857,0.21857,0.21834,0.21836,1700805.0
2025-08-21T22:54:00,0.21836,0.21842,0.21824,0.21825,1602318.0
2025-08-21T22:55:00,0.21825,0.21825,0.21803,0.21804,1053037.0
2025-08-21T22:56:00,0.21803,0.21812,0.21795,0.21798,1407900.0
2025-08-21T22:57:00,0.21798,0.21802,0.21795,0.21797,1010326.0
2025-08-21T22:58:00,0.21796,0.21797,0.21772,0.21772,4705146.0
2025-08-21T22:59:00,0.21772,0.21786,0.21769,0.21785,1270670.0
2025-08-21T23:00:00,0.21786,0.2179,0.21766,0.21766,1631942.0
2025-08-21T23:01:00,0.21766,0.21775,0.21753,0.21763,2617357.0
2025-08-21T23:02:00,0.21763,0.21764,0.21748,0.2175,2172074.0
2025-08-21T23:03:00,0.21749,0.21774,0.21749,0.21765,5351729.0
2025-08-21T23:04:00,0.21764,0.21796,0.21764,0.21789,2414087.0
2025-08-21T23:05:00,0.2179,0.2179,0.21772,0.21776,1150353.0
2025-08-21T23:06:00,0.21777,0.21807,0.21776,0.21804,3815444.0
2025-08-21T23:07:00,0.21804,0.21817,0.21804,0.21814,1481742.0
2025-08-21T23:08:00,0.21812,0.21828,0.21807,0.21827,3121839.0
2025-08-21T23:09:00,0.21826,0.21842,0.21815,0.21841,2406236.0
2025-08-21T23:10:00,0.21842,0.21843,0.21809,0.21812,1688146.0
2025-08-21T23:11:00,0.21812,0.21829,0.21812,0.21827,910290.0
2025-08-21T23:12:00,0.21827,0.21847,0.21826,0.21841,1074583.0
2025-08-21T23:13:00,0.21841,0.21842,0.21834,0.21837,864239.0
2025-08-21T23:14:00,0.21838,0.2184,0.21818,0.21819,3766788.0
2025-08-21T23:15:00,0.21819,0.21823,0.21793,0.21796,1166327.0
2025-08-21T23:16:00,0.21797,0.21805,0.21786,0.21786,795411.0
2025-08-21T23:17:00,0.21787,0.21787,0.21762,0.21762,2754207.0
2025-08-21T23:18:00,0.21762,0.21776,0.21761,0.21765,640369.0
2025-08-21T23:19:00,0.21764,0.21771,0.2174,0.21752,2230383.0
2025-08-21T23:20:00,0.21752,0.21768,0.21752,0.21752,2413018.0
2025-08-21T23:21:00,0.21752,0.21752,0.2172,0.2172,1984121.0
