open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756339200000,0.218840,0.218920,0.218660,0.218690,8392446,1756339259999,1835811.170460,1961,3359572,734967.534680,0
1756339260000,0.218700,0.218900,0.218500,0.218750,7330905,1756339319999,1603518.230610,2835,5378457,1176415.965210,0
1756339320000,0.218750,0.218780,0.218550,0.218770,1683349,1756339379999,368075.540140,1106,863323,188773.166810,0
1756339380000,0.218780,0.218960,0.218740,0.218910,4966516,1756339439999,1086920.228550,1571,2149494,470392.785340,0
1756339440000,0.218920,0.219520,0.218920,0.219320,6570132,1756339499999,1440499.972310,2248,3962163,868597.867120,0
1756339500000,0.219310,0.219590,0.219120,0.219170,3318138,1756339559999,727854.761370,1440,2021137,443393.920420,0
1756339560000,0.219160,0.219300,0.219010,0.219200,1830326,1756339619999,401135.565720,1081,1288900,282469.207270,0
1756339620000,0.219200,0.219610,0.219090,0.219600,2047933,1756339679999,449342.110780,1293,1268541,278318.847110,0
1756339680000,0.219610,0.219870,0.219570,0.219770,5613552,1756339739999,1233598.136640,1583,3912842,859969.199870,0
1756339740000,0.219760,0.219860,0.219630,0.219690,1287042,1756339799999,282789.796270,675,562637,123624.974880,0
1756339800000,0.219690,0.219730,0.219410,0.219640,1628237,1756339859999,357507.431960,888,753395,165413.192380,0
1756339860000,0.219630,0.219850,0.219620,0.219810,2084402,1756339919999,458063.949800,1116,1139983,250500.757270,0
1756339920000,0.219810,0.219940,0.219600,0.219920,2083598,1756339979999,458069.557180,980,1141911,251040.357950,0
1756339980000,0.219930,0.220000,0.219790,0.219990,2262571,1756340039999,497516.320620,965,660762,145318.216400,0
1756340040000,0.219990,0.220130,0.219960,0.220010,2210928,1756340099999,486477.902940,887,844847,185904.421660,0
1756340100000,0.220020,0.220430,0.219980,0.220350,9625853,1756340159999,2120343.849790,2443,7390675,1628142.341020,0
1756340160000,0.220350,0.220420,0.220060,0.220090,2381636,1756340219999,524625.352710,1030,628030,138316.977360,0
1756340220000,0.220090,0.220240,0.219760,0.219760,2046346,1756340279999,450241.536620,1095,323185,71103.521620,0
1756340280000,0.219750,0.219750,0.219230,0.219320,3790879,1756340339999,832124.229090,1463,942006,206790.475920,0
1756340340000,0.219330,0.219480,0.219070,0.219480,3784608,1756340399999,829757.337000,1379,1899819,416530.678160,0
1756340400000,0.219470,0.219490,0.218920,0.218940,6897353,1756340459999,1512052.807460,1693,2089180,457963.833320,0
1756340460000,0.218950,0.219050,0.218620,0.218630,3084550,1756340519999,675094.450140,1315,1596679,349478.332960,0
1756340520000,0.218630,0.218770,0.218460,0.218570,8192587,1756340579999,1790691.682400,1843,1841860,402631.142960,0
1756340580000,0.218570,0.218570,0.218140,0.218160,7764407,1756340639999,1695074.355430,2119,4313253,941693.382280,0
1756340640000,0.218160,0.218250,0.217830,0.218030,15077132,1756340699999,3286732.843840,3704,5985312,1304985.664090,0
1756340700000,0.218040,0.218260,0.218040,0.218040,6953098,1756340759999,1516900.962330,1794,5516243,1203441.571260,0
1756340760000,0.218050,0.218180,0.217600,0.218110,19946281,1756340819999,4345868.885630,5046,8117478,1768572.293820,0
1756340820000,0.218110,0.218290,0.217940,0.218180,5285368,1756340879999,1152841.776350,1817,2589165,564707.124860,0
1756340880000,0.218160,0.218240,0.217900,0.218010,2785969,1756340939999,607517.911540,1151,1127509,245855.225610,0
