open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753920000000,0.219870,0.219870,0.219440,0.219500,8372115,1753920059999,1839019.070530,2765,1399688,307432.360570,0
1753920060000,0.219500,0.219520,0.219330,0.219450,5707167,1753920119999,1252204.315090,2010,3510540,770282.692160,0
1753920120000,0.219450,0.219510,0.219310,0.219320,2354661,1753920179999,516639.707120,1016,1272096,279114.742850,0
1753920180000,0.219330,0.219820,0.219330,0.219550,6554807,1753920239999,1439315.722090,2026,4558218,1000814.451190,0
1753920240000,0.219550,0.219580,0.219390,0.219580,1217069,1753920299999,267133.633260,896,500842,109929.159470,0
1753920300000,0.219590,0.219710,0.219440,0.219630,2124827,1753920359999,466552.066220,1201,1457961,320126.510570,0
1753920360000,0.219630,0.219710,0.219350,0.219480,3928804,1753920419999,862490.158060,1447,2134735,468678.677830,0
1753920420000,0.219490,0.219620,0.219270,0.219480,7205806,1753920479999,1581059.834060,1823,4666794,1023919.962130,0
1753920480000,0.219490,0.219570,0.219250,0.219430,1443565,1753920539999,316802.097000,917,798203,175164.661240,0
1753920540000,0.219420,0.219430,0.219290,0.219390,1284187,1753920599999,281690.601020,718,296367,65013.046110,0
1753920600000,0.219390,0.219390,0.218900,0.218930,5765285,1753920659999,1262882.544290,1864,2750757,602469.742050,0
1753920660000,0.218940,0.219280,0.218920,0.219200,3715998,1753920719999,814207.224630,1407,2088305,457551.217600,0
1753920720000,0.219210,0.219310,0.219190,0.219200,1367325,1753920779999,299792.746250,795,831742,182370.412540,0
1753920780000,0.219200,0.219650,0.219180,0.219540,2068536,1753920839999,453986.437640,1159,1514389,332357.040560,0
1753920840000,0.219530,0.219530,0.219270,0.219490,1471748,1753920899999,322911.557130,872,492942,108138.203270,0
1753920900000,0.219480,0.219640,0.219450,0.219620,4527505,1753920959999,994100.092380,1033,3868114,849320.327880,0
1753920960000,0.219630,0.219970,0.219630,0.219970,2346163,1753921019999,515672.946200,1260,1755097,385774.697450,0
1753921020000,0.219960,0.220240,0.219820,0.219820,8389872,1753921079999,1846286.977280,1967,3563777,784198.350310,0
1753921080000,0.219830,0.220090,0.219740,0.220030,2323105,1753921139999,510988.961100,1176,1687057,371085.818130,0
1753921140000,0.220040,0.220110,0.219870,0.219940,2440365,1753921199999,536928.191860,954,889201,195665.396370,0
1753921200000,0.219930,0.219990,0.219560,0.219560,2729063,1753921259999,599944.870880,1268,1396631,307066.521600,0
1753921260000,0.219570,0.219800,0.219490,0.219660,3198803,1753921319999,702543.206590,1076,1561041,342791.344790,0
1753921320000,0.219670,0.219930,0.219660,0.219930,1950119,1753921379999,428506.010140,825,1223662,268899.308110,0
1753921380000,0.219930,0.220100,0.219850,0.219960,1570169,1753921439999,345371.180060,803,752114,165431.068250,0
1753921440000,0.219960,0.220190,0.219960,0.220190,1302794,1753921499999,286677.821070,892,934276,205588.398680,0
1753921500000,0.220200,0.220420,0.220200,0.220320,3241761,1753921559999,714238.286000,1270,2306884,508265.563740,0
1753921560000,0.220320,0.220530,0.220300,0.220530,2093425,1753921619999,461441.434870,1046,1764780,388996.366400,0
1753921620000,0.220520,0.220960,0.220420,0.220840,8669835,1753921679999,1913616.991320,2639,5769423,1273793.726180,0
1753921680000,0.220830,0.221120,0.220820,0.221100,9001404,1753921739999,1989253.494150,5280,7052230,1558472.085810,0
1753921740000,0.221100,0.221270,0.220980,0.221220,6335305,1753921799999,1400784.694990,4929,3802685,840817.279050,0
1753921800000,0.221220,0.221300,0.220840,0.221140,10384770,1753921859999,2296361.621570,2775,4532182,1002131.512770,0
1753921860000,0.221140,0.221200,0.220870,0.221060,2161425,1753921919999,477688.948420,1137,1345665,297400.795890,0
1753921920000,0.221070,0.221260,0.221030,0.221070,4278285,1753921979999,946256.128390,1198,2121277,469168.952960,0
1753921980000,0.221070,0.221300,0.220950,0.221290,4708266,1753922039999,1041175.155660,1225,2116340,468085.958440,0
1753922040000,0.221290,0.221720,0.221270,0.221520,8562267,1753922099999,1897037.819190,2315,5129832,1136517.019840,0
1753922100000,0.221520,0.221620,0.221340,0.221450,5511994,1753922159999,1220674.222860,1651,2422613,536529.859550,0
1753922160000,0.221460,0.221640,0.221390,0.221460,2401322,1753922219999,531925.704100,994,1001995,221957.604790,0
1753922220000,0.221460,0.221630,0.221300,0.221470,2996852,1753922279999,663677.823140,1000,1394267,308786.361620,0
1753922280000,0.221470,0.221610,0.221430,0.221490,2993251,1753922339999,663061.569840,852,1293758,286565.863270,0
1753922340000,0.221490,0.221890,0.221410,0.221870,4494356,1753922399999,996286.302800,1505,3174398,703749.633890,0
1753922400000,0.221860,0.222590,0.221840,0.222140,16318204,1753922459999,3626531.061470,3841,9506648,2112477.059200,0
1753922460000,0.222130,0.222390,0.222070,0.222350,5512099,1753922519999,1225105.355150,1802,3229884,717890.475660,0
1753922520000,0.222350,0.222640,0.222270,0.222630,6305774,1753922579999,1402538.281800,2048,3740037,831984.905930,0
1753922580000,0.222630,0.222760,0.222350,0.222500,6638974,1753922639999,1477794.753480,1692,2540728,565543.925840,0
