open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756512000000,0.213800,0.213850,0.213470,0.213560,3282670,1756512059999,701208.246190,1018,1167952,249472.444220,0
1756512060000,0.213560,0.213600,0.213270,0.213340,3723002,1756512119999,794392.595280,1168,2012802,429437.097380,0
1756512120000,0.213340,0.213540,0.213330,0.213540,3252089,1756512179999,694088.085510,1090,2623008,559844.482550,0
1756512180000,0.213540,0.213690,0.213450,0.213520,3130135,1756512239999,668584.040690,989,2496685,533317.429270,0
1756512240000,0.213520,0.213560,0.213380,0.213400,1284901,1756512299999,274290.278340,624,582457,124351.248130,0
1756512300000,0.213400,0.213530,0.213370,0.213460,1849627,1756512359999,394801.983890,772,876558,187103.822610,0
1756512360000,0.213460,0.213560,0.213460,0.213500,2524370,1756512419999,538966.425430,818,1867269,398681.758990,0
1756512420000,0.213500,0.213710,0.213460,0.213500,4536661,1756512479999,968951.632060,1290,3546366,757417.713180,0
1756512480000,0.213500,0.213630,0.213500,0.213580,676758,1756512539999,144536.124080,563,478889,102276.364560,0
1756512540000,0.213580,0.213740,0.213580,0.213720,996159,1756512599999,212865.325930,597,609781,130293.668290,0
1756512600000,0.213720,0.213730,0.213470,0.213510,1004436,1756512659999,214507.166330,583,355044,75817.394360,0
1756512660000,0.213500,0.213620,0.213500,0.213560,1460630,1756512719999,311923.966490,806,1022760,218419.524960,0
1756512720000,0.213570,0.213570,0.213410,0.213510,2163353,1756512779999,461811.367730,767,1124596,240056.628610,0
1756512780000,0.213510,0.213540,0.213510,0.213530,408222,1756512839999,87166.497050,290,262850,56125.381890,0
1756512840000,0.213530,0.213580,0.213400,0.213490,1375747,1756512899999,293697.163200,680,396044,84543.486540,0
1756512900000,0.213500,0.213520,0.213240,0.213320,2887317,1756512959999,615963.542900,996,1056949,225497.263430,0
1756512960000,0.213320,0.213450,0.213310,0.213450,424815,1756513019999,90644.365520,418,207599,44295.089550,0
1756513020000,0.213450,0.213680,0.213450,0.213680,1916284,1756513079999,409278.686260,605,1299745,277572.981520,0
1756513080000,0.213680,0.213930,0.213680,0.213890,2988895,1756513139999,639066.848730,1023,1937525,414246.385620,0
1756513140000,0.213900,0.214010,0.213860,0.213950,3348690,1756513199999,716524.143550,816,1615682,345716.703580,0
1756513200000,0.213940,0.214040,0.213890,0.213990,2216015,1756513259999,474186.097910,824,1222617,261631.452020,0
1756513260000,0.213990,0.214030,0.213900,0.213910,1255384,1756513319999,268617.428980,615,658863,140981.309050,0
1756513320000,0.213920,0.214230,0.213910,0.214230,905608,1756513379999,193870.130380,696,828034,177265.510820,0
1756513380000,0.214220,0.214290,0.214180,0.214250,1273869,1756513439999,272907.974290,590,868021,185969.215600,0
1756513440000,0.214260,0.214470,0.214250,0.214400,2072284,1756513499999,444283.391720,885,1009622,216438.242380,0
1756513500000,0.214400,0.214410,0.214110,0.214180,5323750,1756513559999,1140717.098500,1115,757483,162253.539050,0
1756513560000,0.214180,0.214180,0.213940,0.213990,2605777,1756513619999,557869.239320,963,659906,141282.588910,0
1756513620000,0.213990,0.214080,0.213860,0.214020,3612588,1756513679999,773024.332830,1002,1834922,392638.891510,0
1756513680000,0.214020,0.214150,0.213980,0.214150,846837,1756513739999,181276.711930,576,540354,115676.000750,0
1756513740000,0.214150,0.214150,0.213940,0.214000,1802746,1756513799999,385902.591520,815,474213,101489.044470,0
1756513800000,0.214010,0.214050,0.213790,0.213830,1258381,1756513859999,269145.816520,572,640114,136900.121540,0
